Bölge Müdürlüğü,Şube Kodu,Segment Kodu Tanım,Ürün Aile Adı,Ürün Grup Adı,Ana Ürün Adı,Bireysel Ticari,Ana Skont,Tarih,Kullandirim Tutari (Orj),Kullandirim Tutari - TL,Risk Bakiyesi,Doviz Cinsi
E Bölge Müdürlüğü,IT-592-098,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-10-08,300000,300000,49165,TL
D Bölge Müdürlüğü,IT-592-059,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2012-11-15,180000,180000,295248,TL
C Bölge Müdürlüğü,IT-592-078,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-06-19,50000,50000,63827,TL
E Bölge Müdürlüğü,IT-592-085,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2012-03-01,110000,110000,290145,TL
D Bölge Müdürlüğü,IT-592-014,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2012-03-22,60000,60000,86322,TL
C Bölge Müdürlüğü,IT-592-073,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2010-01-11,140000,140000,15767,TL
D Bölge Müdürlüğü,IT-592-083,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-06-04,227000,227000,260999,TL
D Bölge Müdürlüğü,IT-592-033,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2010-08-10,100000,100000,172872,TL
B Bölge Müdürlüğü,IT-592-030,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-07-10,100000,100000,138516,TL
B Bölge Müdürlüğü,IT-592-007,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-07-23,200000,200000,253244,TL
A Bölge Müdürlüğü,IT-592-053,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2009-11-18,200000,200000,637707,TL
E Bölge Müdürlüğü,IT-592-009,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-07-11,120000,120000,192642,TL
B Bölge Müdürlüğü,IT-592-092,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2010-04-30,150000,150000,165762,TL
A Bölge Müdürlüğü,IT-592-005,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2008-09-25,270000,270000,393337,TL
D Bölge Müdürlüğü,IT-592-082,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2008-11-06,15200,15200,105886,TL
A Bölge Müdürlüğü,IT-592-010,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2013-04-01,50000,50000,655954,TL
A Bölge Müdürlüğü,IT-592-053,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2012-10-30,65000,65000,91351,TL
B Bölge Müdürlüğü,IT-592-092,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-04-21,50000,50000,77358,TL
E Bölge Müdürlüğü,IT-592-015,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-02-04,290000,290000,311095,TL
E Bölge Müdürlüğü,IT-592-039,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2012-05-18,80000,80000,111398,TL
E Bölge Müdürlüğü,IT-592-096,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2011-07-08,70000,70000,109327,TL
D Bölge Müdürlüğü,IT-592-047,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2012-08-02,70000,70000,121659,TL
B Bölge Müdürlüğü,IT-592-067,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-12-02,428500,428500,478799,TL
E Bölge Müdürlüğü,IT-592-004,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2010-06-07,900000,900000,1503429,TL
D Bölge Müdürlüğü,IT-592-041,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2010-05-17,320000,320000,12465662,TL
D Bölge Müdürlüğü,IT-592-041,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2011-01-10,450000,450000,492118,TL
E Bölge Müdürlüğü,IT-592-095,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2011-01-31,378000,378000,1054867,TL
D Bölge Müdürlüğü,IT-592-012,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2004-03-24,60000,60000,4661781,YTL
D Bölge Müdürlüğü,IT-592-062,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-12-30,432321,432321,70142,TL
A Bölge Müdürlüğü,IT-592-011,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2011-03-30,20000,20000,65376,TL
B Bölge Müdürlüğü,IT-592-084,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116209,2010-06-15,20000,20000,36523,TL
D Bölge Müdürlüğü,IT-592-077,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2012-04-19,200000,200000,356219,TL
D Bölge Müdürlüğü,IT-592-093,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-12-21,350000,350000,478939,TL
D Bölge Müdürlüğü,IT-592-052,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,140202,2008-05-15,340000,340000,2070203,TL
C Bölge Müdürlüğü,IT-592-097,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-12-26,100000,100000,138246,TL
C Bölge Müdürlüğü,IT-592-069,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2011-08-09,49000,49000,119784,TL
E Bölge Müdürlüğü,IT-592-055,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2011-02-24,62500,62500,207311,TL
A Bölge Müdürlüğü,IT-592-024,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2012-08-24,72000,72000,174091,TL
C Bölge Müdürlüğü,IT-592-017,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2012-09-24,135000,135000,166406,TL
C Bölge Müdürlüğü,IT-592-043,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2012-03-28,80000,80000,161447,TL
A Bölge Müdürlüğü,IT-592-038,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2010-09-21,170000,170000,19139,TL
B Bölge Müdürlüğü,IT-592-084,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2010-04-14,125000,125000,129449,TL
E Bölge Müdürlüğü,IT-592-039,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2013-09-24,40000,40000,71978,TL
A Bölge Müdürlüğü,IT-592-068,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2010-02-18,180000,180000,577226,TL
E Bölge Müdürlüğü,IT-592-063,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-03-30,100000,100000,271250,TL
B Bölge Müdürlüğü,IT-592-079,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2012-10-12,25000,25000,83729,TL
B Bölge Müdürlüğü,IT-592-067,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2012-06-19,80000,80000,117639,TL
D Bölge Müdürlüğü,IT-592-019,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-02-18,155000,155000,574797,TL
E Bölge Müdürlüğü,IT-592-095,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2011-08-16,73000,73000,139352,TL
A Bölge Müdürlüğü,IT-592-064,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2010-11-29,75000,75000,83881,TL
B Bölge Müdürlüğü,IT-592-021,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2012-05-30,100000,100000,187716,TL
A Bölge Müdürlüğü,IT-592-036,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2011-10-05,50000,50000,13601,TL
A Bölge Müdürlüğü,IT-592-053,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2008-07-17,140000,140000,337495,TL
B Bölge Müdürlüğü,IT-592-028,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2012-04-27,30000,30000,272507,TL
A Bölge Müdürlüğü,IT-592-053,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2011-01-31,75000,75000,249908,TL
E Bölge Müdürlüğü,IT-592-035,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116209,2012-08-15,20000,20000,56894,TL
E Bölge Müdürlüğü,IT-592-051,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2012-06-21,100000,100000,325162,TL
D Bölge Müdürlüğü,IT-592-014,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-10-14,50000,50000,104072,TL
B Bölge Müdürlüğü,IT-592-075,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2014-07-24,50000,50000,53203,TL
D Bölge Müdürlüğü,IT-592-088,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116209,2011-10-17,50000,50000,73891,TL
A Bölge Müdürlüğü,IT-592-006,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2012-12-25,110000,110000,572045,TL
C Bölge Müdürlüğü,IT-592-080,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-03-21,50000,50000,51275,TL
E Bölge Müdürlüğü,IT-592-094,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2013-04-15,25000,25000,29203,TL
D Bölge Müdürlüğü,IT-592-033,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-06-16,50000,50000,55508,TL
A Bölge Müdürlüğü,IT-592-010,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2012-05-22,30000,30000,41312,TL
A Bölge Müdürlüğü,IT-592-064,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2012-12-25,50000,50000,197266,TL
A Bölge Müdürlüğü,IT-592-065,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-07-08,53000,53000,66189,TL
C Bölge Müdürlüğü,IT-592-046,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2012-09-03,200000,200000,255398,TL
E Bölge Müdürlüğü,IT-592-063,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-09-13,30000,30000,34979,TL
B Bölge Müdürlüğü,IT-592-058,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2012-08-17,630015,630015,412353,TL
E Bölge Müdürlüğü,IT-592-004,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2011-12-16,55000,55000,537389,TL
C Bölge Müdürlüğü,IT-592-057,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2012-09-11,4231936,4231936,888264,TL
E Bölge Müdürlüğü,IT-592-094,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2011-01-03,441000,441000,779896,TL
B Bölge Müdürlüğü,IT-592-067,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2011-03-07,35000,35000,215203,TL
B Bölge Müdürlüğü,IT-592-007,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2012-01-26,75000,75000,378098,TL
E Bölge Müdürlüğü,IT-592-063,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-11-14,360000,360000,3430085,TL
B Bölge Müdürlüğü,IT-592-007,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2011-09-05,50000,50000,76083,TL
E Bölge Müdürlüğü,IT-592-048,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2012-07-25,150000,150000,150418,TL
B Bölge Müdürlüğü,IT-592-016,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2011-04-01,194000,194000,229255,TL
B Bölge Müdürlüğü,IT-592-025,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2010-09-22,50000,50000,228846,TL
E Bölge Müdürlüğü,IT-592-055,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-12-30,30000,30000,249322,TL
A Bölge Müdürlüğü,IT-592-068,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-04-06,105000,105000,455485,TL
E Bölge Müdürlüğü,IT-592-027,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2012-03-22,150000,150000,3483245,TL
D Bölge Müdürlüğü,IT-592-093,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-09-16,295000,295000,295083,TL
C Bölge Müdürlüğü,IT-592-029,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2011-10-05,250000,250000,432515,TL
D Bölge Müdürlüğü,IT-592-099,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-06-10,220000,220000,1254692,TL
D Bölge Müdürlüğü,IT-592-047,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2012-11-15,32807,32807,8252,TL
A Bölge Müdürlüğü,IT-592-053,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2012-02-13,50000,50000,76779,TL
B Bölge Müdürlüğü,IT-592-067,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-02-01,500000,500000,984489,TL
D Bölge Müdürlüğü,IT-592-093,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2011-03-24,100000,100000,104347,TL
C Bölge Müdürlüğü,IT-592-057,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2011-06-07,150000,150000,154946,TL
A Bölge Müdürlüğü,IT-592-066,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2009-07-02,100000,100000,477992,TL
E Bölge Müdürlüğü,IT-592-096,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2008-07-15,150000,150000,24814,TL
E Bölge Müdürlüğü,IT-592-035,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2012-01-19,180000,180000,33603,TL
C Bölge Müdürlüğü,IT-592-097,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2012-02-06,116000,116000,210033,TL
D Bölge Müdürlüğü,IT-592-001,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116209,2011-10-26,10000,10000,10686,TL
B Bölge Müdürlüğü,IT-592-031,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2012-05-28,103450,103450,172568,TL
B Bölge Müdürlüğü,IT-592-058,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2011-12-07,50000,50000,322008,TL
C Bölge Müdürlüğü,IT-592-023,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2011-01-17,20000,20000,151039,TL
C Bölge Müdürlüğü,IT-592-097,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2008-05-06,115000,115000,619916,TL
A Bölge Müdürlüğü,IT-592-064,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2012-03-05,230000,230000,5063245,TL
D Bölge Müdürlüğü,IT-592-052,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2012-08-14,120000,120000,790733,TL
B Bölge Müdürlüğü,IT-592-089,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2012-11-28,50000,50000,132503,TL
B Bölge Müdürlüğü,IT-592-089,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2011-01-18,340000,340000,840372,TL
D Bölge Müdürlüğü,IT-592-041,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2012-05-07,180000,180000,275271,TL
C Bölge Müdürlüğü,IT-592-034,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2007-08-22,50000,50000,152226,YTL
B Bölge Müdürlüğü,IT-592-067,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2010-07-29,60000,60000,129814,TL
D Bölge Müdürlüğü,IT-592-059,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2011-07-18,40000,40000,98037,TL
A Bölge Müdürlüğü,IT-592-072,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,140202,2007-03-30,60000,60000,117727,TL
A Bölge Müdürlüğü,IT-592-037,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-02-13,100000,100000,193283,TL
B Bölge Müdürlüğü,IT-592-091,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2011-10-03,60000,60000,74211,TL
D Bölge Müdürlüğü,IT-592-013,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2012-05-07,100000,100000,144493,TL
E Bölge Müdürlüğü,IT-592-015,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2012-09-24,45000,45000,79114,TL
A Bölge Müdürlüğü,IT-592-066,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116209,2011-08-09,50000,50000,78744,TL
B Bölge Müdürlüğü,IT-592-075,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-12-24,90000,90000,92835,TL
A Bölge Müdürlüğü,IT-592-072,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2009-11-13,27500,27500,29292,TL
B Bölge Müdürlüğü,IT-592-025,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-02-22,350000,350000,423986,TL
D Bölge Müdürlüğü,IT-592-099,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2011-01-06,120000,120000,16245,TL
D Bölge Müdürlüğü,IT-592-099,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2012-09-18,30000,30000,30015,TL
D Bölge Müdürlüğü,IT-592-041,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-06-09,50000,50000,6495,TL
B Bölge Müdürlüğü,IT-592-056,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-10-09,150000,150000,158447,TL
D Bölge Müdürlüğü,IT-592-082,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-03-05,285000,285000,882504,TL
D Bölge Müdürlüğü,IT-592-044,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2013-05-13,80000,80000,149063,TL
E Bölge Müdürlüğü,IT-592-009,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-12-11,210000,210000,1144924,TL
C Bölge Müdürlüğü,IT-592-080,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-08-21,80000,80000,306366,TL
A Bölge Müdürlüğü,IT-592-020,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2012-02-06,30000,30000,36739,TL
C Bölge Müdürlüğü,IT-592-070,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2011-04-04,175000,175000,411239,TL
D Bölge Müdürlüğü,IT-592-041,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2007-12-11,160000,160000,191061,TL
B Bölge Müdürlüğü,IT-592-056,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2011-01-04,210000,210000,1053278,TL
C Bölge Müdürlüğü,IT-592-034,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-01-07,250000,250000,388262,TL
A Bölge Müdürlüğü,IT-592-066,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116209,2011-11-23,80000,80000,144301,TL
A Bölge Müdürlüğü,IT-592-010,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2011-10-17,80000,80000,97728,TL
B Bölge Müdürlüğü,IT-592-079,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-03-21,205000,205000,558512,TL
E Bölge Müdürlüğü,IT-592-027,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-01-18,70000,70000,103599,TL
A Bölge Müdürlüğü,IT-592-005,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-07-09,320000,320000,548495,TL
B Bölge Müdürlüğü,IT-592-031,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-02-05,20000,20000,114871,TL
B Bölge Müdürlüğü,IT-592-067,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2013-11-11,10000,10000,22995,TL
A Bölge Müdürlüğü,IT-592-037,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2011-01-18,185000,185000,20050,TL
B Bölge Müdürlüğü,IT-592-079,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116209,2011-03-04,12600,12600,13753,TL
B Bölge Müdürlüğü,IT-592-030,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2011-01-03,72500,72500,176333,TL
B Bölge Müdürlüğü,IT-592-091,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2009-09-07,187500,187500,8913127,TL
E Bölge Müdürlüğü,IT-592-095,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2009-09-07,212850,212850,35756,TL
C Bölge Müdürlüğü,IT-592-043,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2012-01-30,185000,185000,185293,TL
E Bölge Müdürlüğü,IT-592-055,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2011-10-13,100000,100000,118259,TL
D Bölge Müdürlüğü,IT-592-014,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2011-06-17,50000,50000,112184,TL
A Bölge Müdürlüğü,IT-592-024,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,140209,2010-07-21,202000,202000,237896,TL
D Bölge Müdürlüğü,IT-592-052,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2011-01-06,124000,124000,206927,TL
A Bölge Müdürlüğü,IT-592-072,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2012-10-15,450000,450000,450175,TL
C Bölge Müdürlüğü,IT-592-069,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2010-01-19,48290,48290,167578,TL
C Bölge Müdürlüğü,IT-592-060,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-02-13,50000,50000,68128,TL
E Bölge Müdürlüğü,IT-592-071,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2009-11-25,76180,76180,104601,TL
D Bölge Müdürlüğü,IT-592-093,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-10-25,250000,250000,337693,TL
